id,country,league,season,date,time,home_team,away_team,home_goals,away_goals,result,psc_home,psc_draw,psc_away,max_ch,max_cd,home_avg_scored,home_avg_conceded,away_avg_scored,away_avg_conceded,diff_avg_scored,diff_avg_conceded,result_code,home_sequence,away_sequence
3334,Mexico,Liga MX,2022/2023,2022-07-27,01:00,Juarez,Tigres UANL,0,1,A,4.33,3.46,1.96,4.5,3.55,0.6,1.6,0.6,1.2,0.0,0.40000000000000013,2,[2 0 0 2 1],[2 1 2 1 1]
3335,Mexico,Liga MX,2022/2023,2022-07-27,01:00,Monterrey,Puebla,1,0,H,1.39,5.22,8.13,1.46,5.25,1.6,0.8,1.8,2.0,-0.19999999999999996,-1.2,0,[1 2 0 0 0],[2 0 2 2 1]
3336,Mexico,Liga MX,2022/2023,2022-07-27,03:05,Atl. San Luis,Cruz Azul,0,0,D,2.81,3.23,2.76,2.81,3.34,1.2,1.6,1.4,1.0,-0.19999999999999996,0.6000000000000001,1,[0 2 1 2 0],[0 1 2 2 1]
3337,Mexico,Liga MX,2022/2023,2022-07-27,03:05,Club Leon,Toluca,0,1,A,1.72,4.31,4.62,1.75,4.31,1.6,2.4,1.4,2.4,0.20000000000000018,0.0,2,[2 2 0 1 0],[0 0 0 1 1]
3338,Mexico,Liga MX,2022/2023,2022-07-28,01:00,Necaxa,Pachuca,2,0,H,3.14,3.31,2.46,3.14,3.4,1.6,1.2,1.0,1.6,0.6000000000000001,-0.40000000000000013,0,[2 2 0 2 1],[2 2 2 0 1]
3339,Mexico,Liga MX,2022/2023,2022-07-28,01:00,Queretaro,Guadalajara Chivas,2,2,D,3.53,3.06,2.39,3.53,3.16,1.0,1.4,1.0,0.6,0.0,0.7999999999999999,1,[2 1 0 0 2],[0 2 0 0 0]
3340,Mexico,Liga MX,2022/2023,2022-07-28,03:05,UNAM Pumas,Mazatlan FC,1,1,D,1.7,3.94,5.26,1.74,3.94,1.4,0.4,1.4,1.0,0.0,-0.6,1,[1 1 0 0 0],[0 0 1 0 0]
3341,Mexico,Liga MX,2022/2023,2022-07-30,03:05,Juarez,Toluca,1,1,D,2.32,3.25,3.47,2.4,3.3,0.4,1.4,1.6,1.8,-1.2000000000000002,-0.40000000000000013,1,[1 2 1 0 0],[2 2 0 2 2]
3342,Mexico,Liga MX,2022/2023,2022-07-30,23:00,Cruz Azul,Necaxa,1,0,H,2.34,3.23,3.44,2.35,3.38,0.8,1.4,1.0,1.0,-0.19999999999999996,0.3999999999999999,0,[1 0 0 2 0],[1 2 1 1 0]
3343,Mexico,Liga MX,2022/2023,2022-07-31,01:05,Tigres UANL,Queretaro,2,1,H,1.43,4.79,8.11,1.5,4.79,1.8,1.2,1.0,1.4,0.8,-0.19999999999999996,0,[2 1 2 2 1],[1 0 0 0 2]
3344,Mexico,Liga MX,2022/2023,2022-07-31,03:05,Club Tijuana,Mazatlan FC,2,0,H,2.07,3.3,4.1,2.11,3.48,1.2,1.6,1.6,1.0,-0.40000000000000013,0.6000000000000001,0,[1 0 0 2 2],[0 0 1 1 1]
3345,Mexico,Liga MX,2022/2023,2022-07-31,03:05,Guadalajara Chivas,Pachuca,0,0,D,2.9,3.08,2.8,2.9,3.22,1.0,0.8,1.0,1.6,0.0,-0.8,1,[2 2 2 0 1],[2 1 2 0 2]
3346,Mexico,Liga MX,2022/2023,2022-07-31,03:05,Puebla,Atl. San Luis,0,0,D,2.16,3.55,3.54,2.29,3.55,1.0,1.0,1.4,1.2,-0.3999999999999999,-0.19999999999999996,1,[0 1 1 0 2],[1 2 0 1 1]
3347,Mexico,Liga MX,2022/2023,2022-07-31,18:00,UNAM Pumas,Monterrey,1,1,D,2.63,3.27,2.93,2.72,3.48,1.4,0.4,1.4,1.8,0.0,-1.4,1,[0 1 0 1 0],[0 2 1 2 2]
3348,Mexico,Liga MX,2022/2023,2022-08-01,01:05,Santos Laguna,Atlas,1,0,H,2.87,3.2,2.73,2.87,3.36,2.0,1.4,1.0,2.2,1.0,-0.8000000000000003,0,[1 2 0 1 2],[0 1 1 1 0]
3349,Mexico,Liga MX,2022/2023,2022-08-01,03:05,Club Leon,Club America,3,2,H,3.31,3.45,2.29,3.31,3.5,1.6,2.0,1.0,1.8,0.6000000000000001,0.19999999999999996,0,[2 1 2 2 1],[1 1 1 0 2]
3350,Mexico,Liga MX,2022/2023,2022-08-03,02:00,Toluca,Puebla,1,1,D,2.36,3.45,3.19,2.38,3.56,1.6,1.8,1.8,2.0,-0.19999999999999996,-0.19999999999999996,1,[2 0 0 0 1],[0 0 1 0 0]
3351,Mexico,Liga MX,2022/2023,2022-08-04,02:00,Juarez,Atl. San Luis,1,1,D,2.26,3.18,3.7,2.52,3.14,0.6,1.4,1.2,1.2,-0.6,0.19999999999999996,1,[2 1 0 0 1],[2 0 1 1 1]
3352,Mexico,Liga MX,2022/2023,2022-08-05,03:00,Atlas,Queretaro,3,1,H,1.93,3.53,4.43,1.94,3.8,2.0,1.0,1.0,1.6,1.0,-0.6000000000000001,0,[0 1 1 0 0],[2 0 1 0 2]
3353,Mexico,Liga MX,2022/2023,2022-08-06,03:05,Mazatlan FC,Guadalajara Chivas,2,1,H,3.18,3.07,2.58,3.23,3.2,1.2,1.4,1.2,0.8,0.0,0.5999999999999999,0,[0 1 1 1 0],[0 1 1 1 1]
3354,Mexico,Liga MX,2022/2023,2022-08-07,01:05,Monterrey,Club Leon,5,1,H,1.58,4.47,5.68,1.65,4.47,1.6,0.8,0.8,1.0,0.8,-0.19999999999999996,0,[0 0 0 2 0],[1 0 2 0 0]
